setting_name,include_labels,include_meshes,top_k,idx,gold,pred,first_answer,confidence,used_retrieval,t_self_ms,t_retrieve_ms,t_total_ms
with_labels_mesh,1,1,5,807,yes,yes,maybe,medium,1,115.567,68.635,254.962
with_labels_mesh,1,1,5,808,yes,yes,yes,high,0,118.046,0.000,118.046
with_labels_mesh,1,1,5,809,yes,no,maybe,medium,1,115.569,68.796,235.034
with_labels_mesh,1,1,5,810,yes,maybe,maybe,medium,1,117.480,68.503,237.919
with_labels_mesh,1,1,5,811,no,maybe,maybe,medium,1,118.805,68.311,244.897
with_labels_mesh,1,1,5,812,yes,maybe,maybe,medium,1,117.671,68.597,251.298
with_labels_mesh,1,1,5,813,no,maybe,maybe,medium,1,118.173,68.829,249.030
with_labels_mesh,1,1,5,814,yes,maybe,maybe,medium,1,118.104,69.016,245.487
with_labels_mesh,1,1,5,815,yes,yes,yes,high,0,117.357,0.000,117.358
with_labels_mesh,1,1,5,816,no,maybe,maybe,medium,1,115.861,69.866,248.305
with_labels_mesh,1,1,5,817,yes,maybe,maybe,medium,1,117.120,68.777,256.900
with_labels_mesh,1,1,5,818,yes,maybe,maybe,medium,1,117.933,67.687,242.906
with_labels_mesh,1,1,5,819,yes,maybe,maybe,medium,1,118.214,68.490,242.446
with_labels_mesh,1,1,5,820,no,maybe,maybe,medium,1,119.160,69.729,246.281
with_labels_mesh,1,1,5,821,yes,maybe,maybe,medium,1,117.962,68.954,252.006
with_labels_mesh,1,1,5,822,yes,maybe,maybe,medium,1,117.580,68.671,242.231
with_labels_mesh,1,1,5,823,yes,maybe,maybe,medium,1,117.860,68.354,241.024
with_labels_mesh,1,1,5,824,no,maybe,maybe,medium,1,116.750,68.641,245.235
with_labels_mesh,1,1,5,825,yes,yes,yes,high,0,118.096,0.000,118.096
with_labels_mesh,1,1,5,826,no,maybe,maybe,medium,1,115.611,68.431,249.724
with_labels_mesh,1,1,5,827,yes,yes,yes,high,0,119.242,0.000,119.242
with_labels_mesh,1,1,5,828,yes,yes,yes,high,0,115.643,0.000,115.644
with_labels_mesh,1,1,5,829,maybe,maybe,maybe,medium,1,115.783,68.594,248.689
with_labels_mesh,1,1,5,830,no,maybe,maybe,medium,1,117.614,68.968,238.894
with_labels_mesh,1,1,5,831,yes,maybe,maybe,medium,1,117.317,68.627,248.068
with_labels_mesh,1,1,5,832,no,maybe,maybe,medium,1,117.512,68.300,247.018
with_labels_mesh,1,1,5,833,yes,maybe,maybe,medium,1,117.975,68.414,247.931
with_labels_mesh,1,1,5,834,no,yes,yes,high,0,117.774,0.000,117.775
with_labels_mesh,1,1,5,835,yes,yes,yes,high,0,116.409,0.000,116.410
with_labels_mesh,1,1,5,836,no,no,no,high,0,115.879,0.000,115.880
with_labels_mesh,1,1,5,837,yes,maybe,maybe,medium,1,116.120,67.842,225.716
with_labels_mesh,1,1,5,838,yes,maybe,maybe,medium,1,118.412,68.970,244.141
with_labels_mesh,1,1,5,839,no,no,maybe,medium,1,117.939,70.139,258.546
with_labels_mesh,1,1,5,840,no,maybe,maybe,medium,1,118.182,69.873,244.583
with_labels_mesh,1,1,5,841,yes,maybe,maybe,medium,1,118.601,68.503,243.624
with_labels_mesh,1,1,5,842,no,yes,yes,high,0,117.199,0.000,117.200
with_labels_mesh,1,1,5,843,yes,maybe,maybe,medium,1,115.872,68.270,244.723
with_labels_mesh,1,1,5,844,yes,maybe,maybe,medium,1,116.679,68.564,239.867
with_labels_mesh,1,1,5,845,no,maybe,maybe,medium,1,117.602,67.823,245.477
with_labels_mesh,1,1,5,846,no,yes,maybe,medium,1,117.615,68.502,254.568
with_labels_mesh,1,1,5,847,yes,yes,yes,high,0,119.432,0.000,119.432
with_labels_mesh,1,1,5,848,yes,maybe,maybe,medium,1,116.181,69.336,254.048
with_labels_mesh,1,1,5,849,no,yes,maybe,medium,1,118.183,68.709,256.044
with_labels_mesh,1,1,5,850,no,yes,yes,high,0,118.119,0.000,118.120
with_labels_mesh,1,1,5,851,yes,no,no,high,0,115.536,0.000,115.537
with_labels_mesh,1,1,5,852,yes,yes,yes,high,0,116.270,0.000,116.270
with_labels_mesh,1,1,5,853,yes,maybe,maybe,medium,1,116.090,68.730,229.124
with_labels_mesh,1,1,5,854,yes,yes,yes,high,0,116.776,0.000,116.776
with_labels_mesh,1,1,5,855,no,no,no,high,0,116.103,0.000,116.104
with_labels_mesh,1,1,5,856,yes,yes,maybe,low,1,116.791,69.346,237.288
with_labels_mesh,1,1,5,857,maybe,maybe,maybe,medium,1,118.911,68.876,260.440
with_labels_mesh,1,1,5,858,yes,yes,yes,high,0,117.988,0.000,117.989
with_labels_mesh,1,1,5,859,no,maybe,maybe,medium,1,115.959,69.150,231.101
with_labels_mesh,1,1,5,860,yes,maybe,maybe,medium,1,117.575,68.698,233.320
with_labels_mesh,1,1,5,861,yes,yes,yes,high,0,118.857,0.000,118.858
with_labels_mesh,1,1,5,862,yes,yes,yes,high,0,115.908,0.000,115.909
with_labels_mesh,1,1,5,863,yes,maybe,maybe,medium,1,116.134,68.621,246.145
with_labels_mesh,1,1,5,864,yes,no,maybe,medium,1,117.779,69.108,240.705
with_labels_mesh,1,1,5,865,no,maybe,maybe,medium,1,115.919,68.944,243.470
with_labels_mesh,1,1,5,866,no,maybe,maybe,medium,1,118.770,69.796,242.262
with_labels_mesh,1,1,5,867,yes,no,no,high,0,116.708,0.000,116.709
with_labels_mesh,1,1,5,868,yes,maybe,maybe,medium,1,116.368,68.956,230.953
with_labels_mesh,1,1,5,869,no,maybe,maybe,medium,1,116.391,68.602,242.659
with_labels_mesh,1,1,5,870,yes,maybe,maybe,medium,1,117.946,68.401,248.951
with_labels_mesh,1,1,5,871,maybe,maybe,maybe,medium,1,117.377,68.536,225.001
with_labels_mesh,1,1,5,872,no,no,no,high,0,117.568,0.000,117.568
with_labels_mesh,1,1,5,873,no,maybe,maybe,medium,1,116.843,68.341,234.236
with_labels_mesh,1,1,5,874,no,maybe,maybe,medium,1,117.251,68.902,233.797
with_labels_mesh,1,1,5,875,yes,maybe,maybe,medium,1,116.966,68.865,254.473
with_labels_mesh,1,1,5,876,yes,maybe,maybe,medium,1,117.593,68.876,234.909
with_labels_mesh,1,1,5,877,maybe,maybe,maybe,medium,1,118.038,68.671,246.909
with_labels_mesh,1,1,5,878,yes,yes,maybe,medium,1,118.711,68.801,244.815
with_labels_mesh,1,1,5,879,yes,maybe,maybe,low,1,117.784,68.662,238.221
with_labels_mesh,1,1,5,880,yes,maybe,maybe,medium,1,116.805,69.186,247.115
with_labels_mesh,1,1,5,881,no,yes,maybe,medium,1,117.863,68.782,229.786
with_labels_mesh,1,1,5,882,yes,maybe,maybe,medium,1,117.277,68.600,245.534
with_labels_mesh,1,1,5,883,maybe,yes,yes,high,0,117.728,0.000,117.729
with_labels_mesh,1,1,5,884,yes,maybe,maybe,medium,1,116.935,69.938,272.186
with_labels_mesh,1,1,5,885,maybe,yes,yes,high,0,671.736,0.000,671.736
with_labels_mesh,1,1,5,886,yes,yes,maybe,medium,1,116.000,68.946,243.124
with_labels_mesh,1,1,5,887,no,maybe,maybe,medium,1,116.178,68.494,238.820
with_labels_mesh,1,1,5,888,yes,maybe,maybe,medium,1,118.089,68.553,242.733
with_labels_mesh,1,1,5,889,yes,maybe,maybe,medium,1,118.504,68.832,247.329
with_labels_mesh,1,1,5,890,no,maybe,maybe,medium,1,118.997,69.966,253.099
with_labels_mesh,1,1,5,891,no,maybe,maybe,medium,1,117.505,68.716,247.614
with_labels_mesh,1,1,5,892,maybe,no,maybe,medium,1,117.907,68.915,242.092
with_labels_mesh,1,1,5,893,yes,maybe,maybe,medium,1,117.006,68.282,244.273
with_labels_mesh,1,1,5,894,yes,yes,yes,high,0,118.262,0.000,118.263
with_labels_mesh,1,1,5,895,yes,yes,maybe,medium,1,116.212,69.677,239.919
with_labels_mesh,1,1,5,896,no,yes,yes,high,0,118.561,0.000,118.561
with_labels_mesh,1,1,5,897,no,maybe,maybe,medium,1,116.216,69.901,254.548
with_labels_mesh,1,1,5,898,yes,no,no,high,0,117.440,0.000,117.440
with_labels_mesh,1,1,5,899,no,maybe,maybe,medium,1,116.629,69.096,226.633
with_labels_mesh,1,1,5,900,no,yes,yes,high,0,116.026,0.000,116.026
with_labels_mesh,1,1,5,901,no,yes,yes,high,0,115.854,0.000,115.855
with_labels_mesh,1,1,5,902,no,yes,yes,high,0,116.066,0.000,116.066
with_labels_mesh,1,1,5,903,yes,maybe,maybe,medium,1,115.624,68.179,244.423
with_labels_mesh,1,1,5,904,yes,maybe,maybe,medium,1,117.015,68.672,244.547
with_labels_mesh,1,1,5,905,yes,yes,yes,high,0,665.889,0.000,665.890
with_labels_mesh,1,1,5,906,yes,yes,yes,high,0,115.424,0.000,115.424
with_labels_mesh,1,1,5,907,no,maybe,maybe,medium,1,115.645,68.093,236.526
with_labels_mesh,1,1,5,908,maybe,yes,maybe,medium,1,117.172,69.311,242.155
with_labels_mesh,1,1,5,909,maybe,yes,yes,high,0,116.367,0.000,116.368
with_labels_mesh,1,1,5,910,maybe,yes,yes,high,0,115.685,0.000,115.686
with_labels_mesh,1,1,5,911,yes,yes,yes,high,0,115.375,0.000,115.375
with_labels_mesh,1,1,5,912,yes,yes,maybe,medium,1,115.125,68.835,227.371
with_labels_mesh,1,1,5,913,yes,yes,yes,high,0,116.858,0.000,116.858
with_labels_mesh,1,1,5,914,no,maybe,maybe,medium,1,115.721,68.693,236.522
with_labels_mesh,1,1,5,915,yes,yes,maybe,medium,1,117.558,69.137,243.260
with_labels_mesh,1,1,5,916,no,yes,maybe,medium,1,118.124,68.278,242.785
with_labels_mesh,1,1,5,917,maybe,maybe,maybe,medium,1,117.078,68.481,251.203
with_labels_mesh,1,1,5,918,yes,maybe,maybe,medium,1,118.659,68.535,240.824
with_labels_mesh,1,1,5,919,yes,yes,yes,high,0,666.008,0.000,666.009
with_labels_mesh,1,1,5,920,yes,yes,yes,high,0,115.441,0.000,115.441
with_labels_mesh,1,1,5,921,yes,yes,yes,high,0,663.731,0.000,663.732
with_labels_mesh,1,1,5,922,yes,maybe,maybe,medium,1,115.042,68.505,248.394
with_labels_mesh,1,1,5,923,maybe,maybe,maybe,medium,1,117.381,68.570,247.094
with_labels_mesh,1,1,5,924,yes,maybe,maybe,medium,1,117.524,68.666,245.182
with_labels_mesh,1,1,5,925,yes,yes,maybe,medium,1,117.227,68.512,240.197
with_labels_mesh,1,1,5,926,no,yes,yes,high,0,666.096,0.000,666.097
with_labels_mesh,1,1,5,927,maybe,maybe,maybe,medium,1,115.832,69.841,249.074
with_labels_mesh,1,1,5,928,yes,maybe,maybe,medium,1,118.136,70.233,250.488
with_labels_mesh,1,1,5,929,yes,maybe,maybe,medium,1,117.917,68.702,243.492
with_labels_mesh,1,1,5,930,yes,maybe,maybe,medium,1,116.659,68.588,251.674
with_labels_mesh,1,1,5,931,yes,yes,maybe,medium,1,117.715,68.587,245.338
with_labels_mesh,1,1,5,932,yes,maybe,no,medium,1,668.689,68.984,795.753
with_labels_mesh,1,1,5,933,yes,yes,yes,high,0,665.390,0.000,665.390
with_labels_mesh,1,1,5,934,no,maybe,maybe,medium,1,115.730,69.032,237.148
with_labels_mesh,1,1,5,935,yes,yes,yes,high,0,117.203,0.000,117.203
with_labels_mesh,1,1,5,936,no,maybe,maybe,medium,1,115.424,68.483,241.730
with_labels_mesh,1,1,5,937,no,maybe,maybe,medium,1,117.715,69.172,247.576
with_labels_mesh,1,1,5,938,yes,yes,maybe,medium,1,117.147,69.184,247.499
with_labels_mesh,1,1,5,939,yes,maybe,maybe,medium,1,117.816,68.551,250.636
with_labels_mesh,1,1,5,940,no,maybe,maybe,medium,1,118.272,69.427,243.613
with_labels_mesh,1,1,5,941,no,maybe,maybe,medium,1,117.744,68.482,238.676
with_labels_mesh,1,1,5,942,yes,yes,yes,high,0,665.452,0.000,665.453
with_labels_mesh,1,1,5,943,no,maybe,maybe,medium,1,115.353,68.352,230.753
with_labels_mesh,1,1,5,944,yes,maybe,maybe,medium,1,116.341,68.595,240.258
with_labels_mesh,1,1,5,945,yes,no,no,high,0,116.815,0.000,116.816
with_labels_mesh,1,1,5,946,no,yes,yes,high,0,115.432,0.000,115.432
with_labels_mesh,1,1,5,947,maybe,yes,yes,high,0,115.989,0.000,115.989
with_labels_mesh,1,1,5,948,yes,maybe,maybe,medium,1,115.689,69.091,238.760
with_labels_mesh,1,1,5,949,no,maybe,maybe,medium,1,117.819,68.857,245.839
with_labels_mesh,1,1,5,950,no,yes,yes,high,0,667.107,0.000,667.108
with_labels_mesh,1,1,5,951,yes,yes,yes,high,0,115.060,0.000,115.061
with_labels_mesh,1,1,5,952,no,yes,yes,high,0,663.214,0.000,663.215
with_labels_mesh,1,1,5,953,yes,maybe,maybe,medium,1,115.429,67.811,247.105
with_labels_mesh,1,1,5,954,no,maybe,maybe,medium,1,117.527,68.562,236.562
with_labels_mesh,1,1,5,955,maybe,maybe,maybe,medium,1,116.382,69.124,237.600
with_labels_mesh,1,1,5,956,no,yes,yes,high,0,116.958,0.000,116.958
with_labels_mesh,1,1,5,957,no,maybe,maybe,medium,1,116.366,69.741,246.429
with_labels_mesh,1,1,5,958,yes,maybe,maybe,medium,1,116.961,69.538,261.257
with_labels_mesh,1,1,5,959,no,maybe,maybe,medium,1,117.540,68.762,260.580
with_labels_mesh,1,1,5,960,yes,maybe,maybe,medium,1,117.752,68.672,237.631
with_labels_mesh,1,1,5,961,yes,yes,maybe,medium,1,117.347,68.701,257.859
with_labels_mesh,1,1,5,962,yes,yes,yes,high,0,666.120,0.000,666.121
with_labels_mesh,1,1,5,963,yes,maybe,maybe,medium,1,115.164,68.931,251.594
with_labels_mesh,1,1,5,964,yes,maybe,maybe,medium,1,118.043,68.623,234.580
with_labels_mesh,1,1,5,965,no,maybe,maybe,medium,1,117.142,68.872,245.000
with_labels_mesh,1,1,5,966,maybe,yes,yes,high,0,116.879,0.000,116.880
with_labels_mesh,1,1,5,967,no,maybe,maybe,medium,1,115.428,68.743,236.887
with_labels_mesh,1,1,5,968,no,yes,yes,high,0,664.691,0.000,664.691
with_labels_mesh,1,1,5,969,no,maybe,maybe,low,1,116.241,69.994,235.746
with_labels_mesh,1,1,5,970,maybe,yes,yes,high,0,117.311,0.000,117.312
with_labels_mesh,1,1,5,971,yes,yes,yes,high,0,115.346,0.000,115.346
with_labels_mesh,1,1,5,972,yes,maybe,maybe,medium,1,115.562,70.319,236.430
with_labels_mesh,1,1,5,973,no,yes,maybe,medium,1,116.958,69.221,243.222
with_labels_mesh,1,1,5,974,yes,yes,yes,high,0,665.910,0.000,665.910
with_labels_mesh,1,1,5,975,yes,maybe,maybe,medium,1,114.761,69.237,246.683
with_labels_mesh,1,1,5,976,no,maybe,maybe,medium,1,115.885,68.867,246.110
with_labels_mesh,1,1,5,977,yes,yes,maybe,medium,1,117.759,69.534,239.022
with_labels_mesh,1,1,5,978,maybe,yes,yes,high,0,115.899,0.000,115.900
with_labels_mesh,1,1,5,979,yes,maybe,maybe,medium,1,115.619,69.127,255.996
with_labels_mesh,1,1,5,980,yes,yes,yes,high,0,119.607,0.000,119.607
with_labels_mesh,1,1,5,981,yes,maybe,maybe,medium,1,116.156,70.568,248.299
with_labels_mesh,1,1,5,982,yes,yes,maybe,medium,1,117.440,69.214,246.935
with_labels_mesh,1,1,5,983,yes,no,maybe,medium,1,117.484,70.091,251.226
with_labels_mesh,1,1,5,984,yes,maybe,maybe,medium,1,117.918,69.096,255.234
with_labels_mesh,1,1,5,985,no,maybe,maybe,medium,1,118.974,69.295,240.585
with_labels_mesh,1,1,5,986,no,maybe,maybe,medium,1,116.647,68.987,239.993
with_labels_mesh,1,1,5,987,yes,maybe,maybe,medium,1,117.049,68.831,233.844
with_labels_mesh,1,1,5,988,yes,maybe,maybe,medium,1,117.667,68.492,249.409
with_labels_mesh,1,1,5,989,no,yes,maybe,medium,1,117.599,68.848,251.912
with_labels_mesh,1,1,5,990,no,maybe,maybe,medium,1,117.705,68.790,240.415
with_labels_mesh,1,1,5,991,maybe,yes,maybe,medium,1,116.955,68.723,234.557
with_labels_mesh,1,1,5,992,yes,yes,yes,high,0,117.205,0.000,117.205
with_labels_mesh,1,1,5,993,no,yes,yes,high,0,663.945,0.000,663.946
with_labels_mesh,1,1,5,994,no,yes,maybe,medium,1,115.484,68.753,239.097
with_labels_mesh,1,1,5,995,no,maybe,maybe,medium,1,116.486,69.802,263.227
with_labels_mesh,1,1,5,996,no,maybe,maybe,medium,1,117.780,69.044,241.926
with_labels_mesh,1,1,5,997,no,yes,yes,high,0,117.122,0.000,117.123
with_labels_mesh,1,1,5,998,no,yes,yes,high,0,115.401,0.000,115.407
with_labels_mesh,1,1,5,999,yes,maybe,maybe,medium,1,115.430,68.718,239.137
with_labels_mesh,1,1,5,1000,no,maybe,maybe,medium,1,115.965,68.798,238.054
no_labels_mesh,0,0,1,1,yes,yes,yes,high,0,117.126,0.000,117.126
no_labels_mesh,0,0,1,2,no,yes,maybe,medium,1,115.417,68.741,198.485
no_labels_mesh,0,0,1,3,yes,maybe,maybe,medium,1,115.427,69.291,199.517
no_labels_mesh,0,0,1,4,no,no,maybe,medium,1,115.040,68.817,204.265
no_labels_mesh,0,0,1,5,yes,maybe,maybe,medium,1,115.412,68.744,194.959
no_labels_mesh,0,0,1,6,yes,maybe,maybe,medium,1,114.765,69.082,198.207
no_labels_mesh,0,0,1,7,maybe,yes,yes,high,0,115.296,0.000,115.296
no_labels_mesh,0,0,1,8,no,yes,yes,high,0,115.629,0.000,115.630
no_labels_mesh,0,0,1,9,no,maybe,maybe,medium,1,115.149,68.749,200.657
no_labels_mesh,0,0,1,10,yes,maybe,maybe,medium,1,115.415,69.421,197.999
no_labels_mesh,0,0,1,11,yes,maybe,maybe,low,1,115.323,68.232,193.995
no_labels_mesh,0,0,1,12,no,maybe,maybe,medium,1,115.304,68.702,195.765
no_labels_mesh,0,0,1,13,yes,maybe,maybe,medium,1,115.328,69.729,199.740
no_labels_mesh,0,0,1,14,no,yes,yes,high,0,662.070,0.000,662.070
no_labels_mesh,0,0,1,15,yes,yes,yes,high,0,115.531,0.000,115.531
no_labels_mesh,0,0,1,16,yes,maybe,maybe,medium,1,115.635,68.710,196.994
no_labels_mesh,0,0,1,17,yes,yes,yes,high,0,115.211,0.000,115.211
no_labels_mesh,0,0,1,18,yes,yes,yes,high,0,115.476,0.000,115.476
no_labels_mesh,0,0,1,19,yes,yes,yes,high,0,114.904,0.000,114.904
no_labels_mesh,0,0,1,20,yes,yes,yes,high,0,115.233,0.000,115.233
no_labels_mesh,0,0,1,21,yes,maybe,maybe,medium,1,115.460,68.808,196.089
no_labels_mesh,0,0,1,22,yes,maybe,maybe,medium,1,114.915,69.145,196.836
no_labels_mesh,0,0,1,23,yes,yes,yes,high,0,114.862,0.000,114.863
no_labels_mesh,0,0,1,24,yes,maybe,maybe,medium,1,115.983,70.312,198.916
no_labels_mesh,0,0,1,25,yes,maybe,maybe,medium,1,114.988,69.003,196.495
no_labels_mesh,0,0,1,26,no,yes,yes,high,0,115.680,0.000,115.680
no_labels_mesh,0,0,1,27,yes,yes,yes,high,0,665.751,0.000,665.752
no_labels_mesh,0,0,1,28,maybe,maybe,maybe,medium,1,116.312,70.594,201.322
no_labels_mesh,0,0,1,29,yes,no,no,high,0,116.148,0.000,116.149
no_labels_mesh,0,0,1,30,yes,no,no,high,0,115.708,0.000,115.709
no_labels_mesh,0,0,1,31,no,yes,maybe,medium,1,115.560,69.070,198.847
no_labels_mesh,0,0,1,32,maybe,maybe,maybe,medium,1,116.333,69.433,197.787
no_labels_mesh,0,0,1,33,no,yes,yes,high,0,115.560,0.000,115.561
no_labels_mesh,0,0,1,34,yes,maybe,no,medium,1,666.535,69.059,749.087
no_labels_mesh,0,0,1,35,yes,no,maybe,medium,1,115.573,69.949,195.640
no_labels_mesh,0,0,1,36,no,yes,yes,high,0,115.492,0.000,115.493
no_labels_mesh,0,0,1,37,no,yes,yes,high,0,115.459,0.000,115.459
no_labels_mesh,0,0,1,38,no,yes,yes,high,0,115.208,0.000,115.209
no_labels_mesh,0,0,1,39,yes,maybe,maybe,high,0,115.038,0.000,115.039
no_labels_mesh,0,0,1,40,no,maybe,maybe,medium,1,114.915,69.357,202.332
no_labels_mesh,0,0,1,41,yes,maybe,maybe,medium,1,116.031,69.707,200.219
no_labels_mesh,0,0,1,42,yes,maybe,maybe,medium,1,115.158,69.037,196.039
no_labels_mesh,0,0,1,43,maybe,yes,maybe,medium,1,115.089,68.611,199.093
no_labels_mesh,0,0,1,44,no,yes,yes,high,0,662.678,0.000,662.679
no_labels_mesh,0,0,1,45,yes,no,maybe,medium,1,114.888,68.220,195.814
no_labels_mesh,0,0,1,46,yes,yes,yes,high,0,115.338,0.000,115.338
no_labels_mesh,0,0,1,47,yes,yes,yes,high,0,115.212,0.000,115.212
no_labels_mesh,0,0,1,48,yes,maybe,maybe,medium,1,115.277,69.194,199.360
no_labels_mesh,0,0,1,49,yes,maybe,maybe,medium,1,115.109,68.392,198.758
no_labels_mesh,0,0,1,50,no,no,no,high,0,115.536,0.000,115.537
no_labels_mesh,0,0,1,51,maybe,yes,yes,high,0,114.751,0.000,114.752
no_labels_mesh,0,0,1,52,maybe,maybe,maybe,medium,1,115.646,68.999,197.278
no_labels_mesh,0,0,1,53,no,yes,maybe,medium,1,115.026,68.392,198.220
no_labels_mesh,0,0,1,54,yes,maybe,maybe,medium,1,115.299,68.193,194.841
no_labels_mesh,0,0,1,55,maybe,maybe,maybe,medium,1,115.036,68.738,198.592
no_labels_mesh,0,0,1,56,yes,yes,yes,high,0,114.788,0.000,114.788
no_labels_mesh,0,0,1,57,no,no,no,high,0,115.278,0.000,115.279
no_labels_mesh,0,0,1,58,maybe,yes,yes,high,0,114.970,0.000,114.970
no_labels_mesh,0,0,1,59,no,maybe,maybe,medium,1,115.274,68.054,199.922
no_labels_mesh,0,0,1,60,yes,no,no,high,0,115.013,0.000,115.013
no_labels_mesh,0,0,1,61,yes,yes,yes,high,0,115.116,0.000,115.116
no_labels_mesh,0,0,1,62,no,yes,yes,high,0,115.301,0.000,115.301
no_labels_mesh,0,0,1,63,yes,yes,yes,high,0,115.229,0.000,115.230
no_labels_mesh,0,0,1,64,yes,maybe,maybe,low,1,114.876,69.031,196.770
no_labels_mesh,0,0,1,65,no,no,no,high,0,114.813,0.000,114.814
no_labels_mesh,0,0,1,66,no,maybe,maybe,high,0,114.928,0.000,114.928
no_labels_mesh,0,0,1,67,no,no,maybe,medium,1,115.243,68.119,194.827
no_labels_mesh,0,0,1,68,yes,yes,yes,high,0,115.224,0.000,115.224
no_labels_mesh,0,0,1,69,no,maybe,maybe,medium,1,115.946,68.372,196.414
no_labels_mesh,0,0,1,70,yes,yes,yes,high,0,114.780,0.000,114.781
no_labels_mesh,0,0,1,71,maybe,no,maybe,medium,1,114.767,68.253,193.097
no_labels_mesh,0,0,1,72,yes,maybe,maybe,medium,1,114.998,68.849,203.782
no_labels_mesh,0,0,1,73,yes,maybe,maybe,medium,1,115.641,69.548,199.998
no_labels_mesh,0,0,1,74,yes,maybe,maybe,medium,1,115.436,68.452,200.370
no_labels_mesh,0,0,1,75,yes,maybe,maybe,medium,1,115.270,69.328,198.929
no_labels_mesh,0,0,1,76,maybe,maybe,maybe,medium,1,114.885,68.564,201.453
no_labels_mesh,0,0,1,77,yes,yes,yes,high,0,115.254,0.000,115.254
no_labels_mesh,0,0,1,78,maybe,yes,yes,high,0,114.758,0.000,114.758
no_labels_mesh,0,0,1,79,yes,maybe,maybe,medium,1,115.281,68.650,196.986
no_labels_mesh,0,0,1,80,yes,yes,maybe,medium,1,114.890,68.614,196.075
no_labels_mesh,0,0,1,81,yes,maybe,maybe,medium,1,115.720,67.686,195.794
no_labels_mesh,0,0,1,82,yes,maybe,maybe,medium,1,115.284,68.484,197.693
no_labels_mesh,0,0,1,83,yes,maybe,maybe,medium,1,115.234,69.533,200.156
no_labels_mesh,0,0,1,84,yes,yes,yes,high,0,114.700,0.000,114.700
no_labels_mesh,0,0,1,85,maybe,yes,yes,high,0,662.814,0.000,662.815
no_labels_mesh,0,0,1,86,maybe,no,no,high,0,662.227,0.000,662.228
no_labels_mesh,0,0,1,87,maybe,yes,maybe,medium,1,115.883,67.872,195.783
no_labels_mesh,0,0,1,88,yes,yes,yes,high,0,115.149,0.000,115.149
no_labels_mesh,0,0,1,89,yes,yes,yes,high,0,662.450,0.000,662.450
no_labels_mesh,0,0,1,90,maybe,maybe,maybe,medium,1,115.845,69.263,200.073
no_labels_mesh,0,0,1,91,yes,yes,yes,high,0,115.284,0.000,115.284
no_labels_mesh,0,0,1,92,maybe,maybe,maybe,medium,1,115.781,69.311,196.548
no_labels_mesh,0,0,1,93,yes,maybe,maybe,medium,1,114.899,69.142,198.162
no_labels_mesh,0,0,1,94,yes,maybe,maybe,medium,1,115.039,68.351,198.580
no_labels_mesh,0,0,1,95,no,yes,yes,high,0,115.419,0.000,115.419
no_labels_mesh,0,0,1,96,no,yes,yes,high,0,114.900,0.000,114.901
no_labels_mesh,0,0,1,97,yes,maybe,maybe,medium,1,115.757,69.481,199.535
no_labels_mesh,0,0,1,98,yes,maybe,maybe,medium,1,114.694,68.677,197.841
no_labels_mesh,0,0,1,99,no,maybe,maybe,medium,1,115.589,69.557,201.666
no_labels_mesh,0,0,1,100,yes,yes,yes,high,0,662.622,0.000,662.622
no_labels_mesh,0,0,1,101,yes,maybe,maybe,medium,1,115.577,68.377,195.482
no_labels_mesh,0,0,1,102,yes,yes,maybe,medium,1,115.336,70.151,200.760
no_labels_mesh,0,0,1,103,yes,yes,yes,high,0,115.107,0.000,115.108
no_labels_mesh,0,0,1,104,yes,yes,yes,high,0,114.888,0.000,114.888
no_labels_mesh,0,0,1,105,maybe,no,no,high,0,115.640,0.000,115.641
no_labels_mesh,0,0,1,106,yes,maybe,maybe,medium,1,114.911,68.587,198.823
no_labels_mesh,0,0,1,107,maybe,no,no,high,0,74.533,0.000,74.533
no_labels_mesh,0,0,1,108,no,maybe,maybe,medium,1,114.954,68.549,200.584
no_labels_mesh,0,0,1,109,yes,maybe,maybe,medium,1,115.828,69.205,201.432
no_labels_mesh,0,0,1,110,yes,maybe,maybe,low,1,115.706,70.425,201.517
no_labels_mesh,0,0,1,111,maybe,maybe,maybe,medium,1,114.961,68.580,201.042
no_labels_mesh,0,0,1,112,maybe,maybe,maybe,medium,1,115.288,68.752,195.638
no_labels_mesh,0,0,1,113,no,no,no,high,0,115.298,0.000,115.298
no_labels_mesh,0,0,1,114,no,yes,yes,high,0,115.162,0.000,115.162
no_labels_mesh,0,0,1,115,no,yes,yes,high,0,114.768,0.000,114.768
no_labels_mesh,0,0,1,116,maybe,maybe,maybe,medium,1,115.627,69.848,199.640
